error	http://localhost:3000/api/index-oak	http://localhost:3000/api/index-oak	url_error:[Errno 61] Connection refused
200	https://www.elastic.co/docs/explore-analyze/machine-learning/nlp/ml-nlp-rerank#:~:text=,512%20tokens	https://www.elastic.co/docs/explore-analyze/machine-learning/nlp/ml-nlp-rerank#:~:text=,512%20tokens	ok
200	https://www.elastic.co/docs/explore-analyze/machine-learning/nlp/ml-nlp-rerank#:~:text=Deploying%20the%20Elastic%20Rerank%20model,defaults%20to%201GB	https://www.elastic.co/docs/explore-analyze/machine-learning/nlp/ml-nlp-rerank#:~:text=Deploying%20the%20Elastic%20Rerank%20model,defaults%20to%201GB	ok
200	https://www.elastic.co/docs/explore-analyze/machine-learning/nlp/ml-nlp-rerank#:~:text=text%20exceeds%20512%20tokens%2C%20the,access%20to%20the%20full%20content	https://www.elastic.co/docs/explore-analyze/machine-learning/nlp/ml-nlp-rerank#:~:text=text%20exceeds%20512%20tokens%2C%20the,access%20to%20the%20full%20content	ok
200	https://www.elastic.co/docs/explore-analyze/transforms	https://www.elastic.co/docs/explore-analyze/transforms	ok
200	https://www.elastic.co/docs/explore-analyze/transforms/transform-overview	https://www.elastic.co/docs/explore-analyze/transforms/transform-overview	ok
200	https://www.elastic.co/docs/explore-analyze/visualize/graph	https://www.elastic.co/docs/explore-analyze/visualize/graph	ok
200	https://www.elastic.co/docs/explore-analyze/visualize/graph#:~:text=,related%20tech	https://www.elastic.co/docs/explore-analyze/visualize/graph#:~:text=,related%20tech	ok
200	https://www.elastic.co/docs/explore-analyze/visualize/graph#:~:text=The%20graph%20API%20provides%20an,related%20terms%20in%20the%20index	https://www.elastic.co/docs/explore-analyze/visualize/graph#:~:text=The%20graph%20API%20provides%20an,related%20terms%20in%20the%20index	ok
200	https://www.elastic.co/docs/explore-analyze/visualize/graph#:~:text=The%20graph%20vertices%20are%20simply,typical%20of%20most%20connected%20data	https://www.elastic.co/docs/explore-analyze/visualize/graph#:~:text=The%20graph%20vertices%20are%20simply,typical%20of%20most%20connected%20data	ok
200	https://www.elastic.co/docs/explore-analyze/visualize/graph#:~:text=be%20interested%20in%3F%20,related%20tech	https://www.elastic.co/docs/explore-analyze/visualize/graph#:~:text=be%20interested%20in%3F%20,related%20tech	ok
200	https://www.elastic.co/docs/explore-analyze/visualize/graph#:~:text=graph,commerce%20customers	https://www.elastic.co/docs/explore-analyze/visualize/graph#:~:text=graph,commerce%20customers	ok
200	https://www.elastic.co/docs/explore-analyze/visualize/graph#:~:text=just%20a%20network%20of%20related,related%20terms%20in%20the%20index	https://www.elastic.co/docs/explore-analyze/visualize/graph#:~:text=just%20a%20network%20of%20related,related%20terms%20in%20the%20index	ok
200	https://www.elastic.co/docs/explore-analyze/visualize/graph/graph-configuration	https://www.elastic.co/docs/explore-analyze/visualize/graph/graph-configuration	ok
200	https://www.elastic.co/docs/explore-analyze/visualize/graph/graph-troubleshooting	https://www.elastic.co/docs/explore-analyze/visualize/graph/graph-troubleshooting	ok
200	https://www.elastic.co/docs/manage-data/data-store/text-analysis	https://www.elastic.co/docs/manage-data/data-store/text-analysis	ok
200	https://www.elastic.co/docs/reference/aggregations/search-aggregations-bucket-adjacency-matrix-aggregation	https://www.elastic.co/docs/reference/aggregations/search-aggregations-bucket-adjacency-matrix-aggregation	ok
200	https://www.elastic.co/docs/reference/aggregations/search-aggregations-bucket-significantterms-aggregation	https://www.elastic.co/docs/reference/aggregations/search-aggregations-bucket-significantterms-aggregation	ok
200	https://www.elastic.co/docs/reference/elasticsearch/mapping-reference/bbq	https://www.elastic.co/docs/reference/elasticsearch/mapping-reference/bbq	ok
200	https://www.elastic.co/docs/reference/elasticsearch/mapping-reference/dense-vector	https://www.elastic.co/docs/reference/elasticsearch/mapping-reference/dense-vector	ok
200	https://www.elastic.co/docs/reference/elasticsearch/mapping-reference/nested	https://www.elastic.co/docs/reference/elasticsearch/mapping-reference/nested	ok
200	https://www.elastic.co/docs/reference/elasticsearch/mapping-reference/parent-join	https://www.elastic.co/docs/reference/elasticsearch/mapping-reference/parent-join	ok
200	https://www.elastic.co/docs/reference/elasticsearch/mapping-reference/semantic-text	https://www.elastic.co/docs/reference/elasticsearch/mapping-reference/semantic-text	ok
404	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/bulk	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/bulk	http_error
200	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/reciprocal-rank-fusion	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/reciprocal-rank-fusion	ok
200	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/reciprocal-rank-fusion#:~:text=Reciprocal%20rank%20fusion%20,quality%20results	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/reciprocal-rank-fusion#:~:text=Reciprocal%20rank%20fusion%20,quality%20results	ok
404	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/reindex-api	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/reindex-api	http_error
404	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/rethrottle	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/rethrottle	http_error
200	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/retrievers/rrf-retriever	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/retrievers/rrf-retriever	ok
200	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/retrievers/rrf-retriever#:~:text=	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/retrievers/rrf-retriever#:~:text=	ok
200	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/retrievers/rrf-retriever#:~:text=%7D%20%5D%2C%20	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/retrievers/rrf-retriever#:~:text=%7D%20%5D%2C%20	ok
200	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/retrievers/text-similarity-reranker-retriever	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/retrievers/text-similarity-reranker-retriever	ok
200	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/retrievers/text-similarity-reranker-retriever#:~:text=%22inference_id%22%3A%20%22my,0.5	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/retrievers/text-similarity-reranker-retriever#:~:text=%22inference_id%22%3A%20%22my,0.5	ok
200	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/retrievers/text-similarity-reranker-retriever#:~:text=%22model_id%22%3A%20%22.rerank,10%20%7D%20%7D	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/retrievers/text-similarity-reranker-retriever#:~:text=%22model_id%22%3A%20%22.rerank,10%20%7D%20%7D	ok
200	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/retrievers/text-similarity-reranker-retriever#:~:text=%7D%2C%20%22field%22%3A%20%22text%22%2C%20%22inference_id%22%3A%20%22my,0.5	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/retrievers/text-similarity-reranker-retriever#:~:text=%7D%2C%20%22field%22%3A%20%22text%22%2C%20%22inference_id%22%3A%20%22my,0.5	ok
200	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/retrievers/text-similarity-reranker-retriever#:~:text=,10	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/retrievers/text-similarity-reranker-retriever#:~:text=,10	ok
200	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/retrievers/text-similarity-reranker-retriever#:~:text=Important	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/retrievers/text-similarity-reranker-retriever#:~:text=Important	ok
200	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/retrievers/text-similarity-reranker-retriever#:~:text=To%20use%20,similarity%20models%20supported%20by%20Elasticsearch	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/retrievers/text-similarity-reranker-retriever#:~:text=To%20use%20,similarity%20models%20supported%20by%20Elasticsearch	ok
200	https://www.elastic.co/docs/reference/logstash/persistent-queues	https://www.elastic.co/docs/reference/logstash/persistent-queues	ok
200	https://www.elastic.co/docs/reference/search-ui	https://www.elastic.co/docs/reference/search-ui	ok
200	https://www.elastic.co/docs/reference/text-analysis/analyzer-reference	https://www.elastic.co/docs/reference/text-analysis/analyzer-reference	ok
200	https://www.elastic.co/docs/release-notes/cloud-serverless	https://www.elastic.co/docs/release-notes/cloud-serverless	ok
200	https://www.elastic.co/docs/solutions/search/agent-builder/mcp-server	https://www.elastic.co/docs/solutions/search/agent-builder/mcp-server	ok
200	https://www.elastic.co/docs/solutions/search/rag/playground	https://www.elastic.co/docs/solutions/search/rag/playground	ok
200	https://www.elastic.co/docs/solutions/search/ranking/semantic-reranking#:~:text=,General%20applications	https://www.elastic.co/docs/solutions/search/ranking/semantic-reranking#:~:text=,General%20applications	ok
200	https://www.elastic.co/docs/solutions/search/ranking/semantic-reranking#:~:text=document%20texts%2C%20it%20can%20better,take%20word%20order%20into%20account	https://www.elastic.co/docs/solutions/search/ranking/semantic-reranking#:~:text=document%20texts%2C%20it%20can%20better,take%20word%20order%20into%20account	ok
200	https://www.elastic.co/docs/solutions/search/search-applications	https://www.elastic.co/docs/solutions/search/search-applications	ok
200	https://www.elastic.co/docs/solutions/search/semantic-search/semantic-search-elser-ingest-pipelines	https://www.elastic.co/docs/solutions/search/semantic-search/semantic-search-elser-ingest-pipelines	ok
200	https://www.elastic.co/docs/solutions/search/using-openai-compatible-models	https://www.elastic.co/docs/solutions/search/using-openai-compatible-models	ok
200	https://www.elastic.co/docs/solutions/search/vector/knn	https://www.elastic.co/docs/solutions/search/vector/knn	ok
200	https://www.elastic.co/elasticsearch/graph	https://www.elastic.co/elasticsearch/graph	ok
200	https://www.elastic.co/elasticsearch/graph#:~:text=Graph%20is%20an%20API,and%20indexing%20at%20any%20scale	https://www.elastic.co/elasticsearch/graph#:~:text=Graph%20is%20an%20API,and%20indexing%20at%20any%20scale	ok
200	https://www.elastic.co/elasticsearch/graph#:~:text=Integrate%20the%20Graph%20API%20into,your%20application	https://www.elastic.co/elasticsearch/graph#:~:text=Integrate%20the%20Graph%20API%20into,your%20application	ok
200	https://www.elastic.co/elasticsearch/graph#:~:text=There%20are%20potential%20relationships%20living,the%20relevance%20capabilities%20of%20Elasticsearch	https://www.elastic.co/elasticsearch/graph#:~:text=There%20are%20potential%20relationships%20living,the%20relevance%20capabilities%20of%20Elasticsearch	ok
404	https://www.elastic.co/enterprise-search/semantic-search	https://www.elastic.co/enterprise-search/semantic-search	http_error
200	https://www.elastic.co/guide/en/elasticsearch/reference/current/analysis.html	https://www.elastic.co/docs/manage-data/data-store/text-analysis	ok
200	https://www.elastic.co/guide/en/elasticsearch/reference/current/dense-vector.html	https://www.elastic.co/docs/reference/elasticsearch/mapping-reference/dense-vector	ok
200	https://www.elastic.co/guide/en/elasticsearch/reference/current/graph-explore-api.html	https://www.elastic.co/docs/api/doc/elasticsearch/group/endpoint-graph	ok
404	https://www.elastic.co/guide/en/elasticsearch/reference/current/hybrid-search.html	https://www.elastic.co/guide/en/elasticsearch/reference/current/hybrid-search.html	http_error
200	https://www.elastic.co/guide/en/elasticsearch/reference/current/index-modules-similarity.html	https://www.elastic.co/docs/reference/elasticsearch/index-settings/similarity	ok
200	https://www.elastic.co/guide/en/elasticsearch/reference/current/inference-apis.html	https://www.elastic.co/docs/api/doc/elasticsearch/group/endpoint-inference	ok
404	https://www.elastic.co/guide/en/elasticsearch/reference/current/ingest-enrich.html	https://www.elastic.co/guide/en/elasticsearch/reference/current/ingest-enrich.html	http_error
200	https://www.elastic.co/guide/en/elasticsearch/reference/current/knn-search.html	https://www.elastic.co/docs/solutions/search/vector/knn	ok
200	https://www.elastic.co/guide/en/elasticsearch/reference/current/query-dsl-query-string-query.html	https://www.elastic.co/docs/reference/query-languages/query-dsl/query-dsl-query-string-query	ok
200	https://www.elastic.co/guide/en/elasticsearch/reference/current/query-dsl-simple-query-string-query.html	https://www.elastic.co/docs/reference/query-languages/query-dsl/query-dsl-simple-query-string-query	ok
200	https://www.elastic.co/guide/en/elasticsearch/reference/current/rrf.html	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/reciprocal-rank-fusion	ok
200	https://www.elastic.co/guide/en/elasticsearch/reference/current/runtime.html	https://www.elastic.co/docs/manage-data/data-store/mapping/runtime-fields	ok
200	https://www.elastic.co/guide/en/elasticsearch/reference/current/search-aggregations-bucket-significantterms-aggregation.html	https://www.elastic.co/docs/reference/aggregations/search-aggregations-bucket-significantterms-aggregation	ok
200	https://www.elastic.co/guide/en/elasticsearch/reference/current/search-as-you-type.html	https://www.elastic.co/docs/reference/elasticsearch/mapping-reference/search-as-you-type	ok
200	https://www.elastic.co/guide/en/elasticsearch/reference/current/search-suggesters.html	https://www.elastic.co/docs/reference/elasticsearch/rest-apis/search-suggesters	ok
200	https://www.elastic.co/guide/en/elasticsearch/reference/current/search-with-synonyms.html	https://www.elastic.co/docs/solutions/search/full-text/search-with-synonyms	ok
200	https://www.elastic.co/guide/en/elasticsearch/reference/current/semantic-reranking.html	https://www.elastic.co/docs/solutions/search/ranking/semantic-reranking	ok
200	https://www.elastic.co/guide/en/elasticsearch/reference/current/semantic-search.html	https://www.elastic.co/docs/solutions/search/semantic-search	ok
200	https://www.elastic.co/guide/en/enterprise-search/current/website-search-start.html	https://www.elastic.co/guide/en/enterprise-search/current/website-search-start.html	ok
200	https://www.elastic.co/guide/en/kibana/current/xpack-graph.html	https://www.elastic.co/docs/explore-analyze/visualize/graph	ok
200	https://www.elastic.co/guide/en/machine-learning/current/ml-nlp-elser.html	https://www.elastic.co/docs/explore-analyze/machine-learning/nlp/ml-nlp-elser	ok
200	https://www.elastic.co/search-labs/blog/elastic-rerank-model-introduction#:~:text=Performant%20and%20efficient%3A%20The%20Elastic,on%20question%20answering%20data%20sets	https://www.elastic.co/search-labs/blog/elastic-rerank-model-introduction#:~:text=Performant%20and%20efficient%3A%20The%20Elastic,on%20question%20answering%20data%20sets	ok
200	https://www.elastic.co/search-labs/blog/elasticsearch-gpu-accelerated-vector-indexing-nvidia	https://www.elastic.co/search-labs/blog/elasticsearch-gpu-accelerated-vector-indexing-nvidia	ok
200	https://www.elastic.co/search-labs/blog/elasticsearch-retrievers-ga-8-16-0#:~:text=%2A%20%60knn%60%20,type%20%2016%20endpoint	https://www.elastic.co/search-labs/blog/elasticsearch-retrievers-ga-8-16-0#:~:text=%2A%20%60knn%60%20,type%20%2016%20endpoint	ok
200	https://www.elastic.co/search-labs/blog/elasticsearch-retrievers-ga-8-16-0#:~:text=talked%20about%20them%20in%20previous,discuss%20the%20newly%20available%20capabilities	https://www.elastic.co/search-labs/blog/elasticsearch-retrievers-ga-8-16-0#:~:text=talked%20about%20them%20in%20previous,discuss%20the%20newly%20available%20capabilities	ok
200	https://www.elastic.co/search-labs/blog/grounding-rag	https://www.elastic.co/search-labs/blog/grounding-rag	ok
200	https://www.elastic.co/search-labs/blog/hugging-face-elasticsearch-open-inference-api	https://www.elastic.co/search-labs/blog/hugging-face-elasticsearch-open-inference-api	ok
200	https://www.elastic.co/search-labs/blog/hugging-face-elasticsearch-open-inference-api#:~:text=An%20advantage%20of%20using%20Elasticsearch,need%20a%20Cohere%20API%20key	https://www.elastic.co/search-labs/blog/hugging-face-elasticsearch-open-inference-api#:~:text=An%20advantage%20of%20using%20Elasticsearch,need%20a%20Cohere%20API%20key	ok
200	https://www.elastic.co/search-labs/blog/hugging-face-elasticsearch-open-inference-api#:~:text=The%20open%20inference%20API%20,task	https://www.elastic.co/search-labs/blog/hugging-face-elasticsearch-open-inference-api#:~:text=The%20open%20inference%20API%20,task	ok
200	https://www.elastic.co/search-labs/blog/hugging-face-elasticsearch-open-inference-api#:~:text=With%20the%20Elasticsearch%20open%20inference,better%20results%20with%20less%20effort	https://www.elastic.co/search-labs/blog/hugging-face-elasticsearch-open-inference-api#:~:text=With%20the%20Elasticsearch%20open%20inference,better%20results%20with%20less%20effort	ok
200	https://www.elastic.co/search-labs/blog/hugging-face-elasticsearch-open-inference-api#:~:text=With%20the%20integration%20of%20the,gen%20AI%20apps%20more%20quickly	https://www.elastic.co/search-labs/blog/hugging-face-elasticsearch-open-inference-api#:~:text=With%20the%20integration%20of%20the,gen%20AI%20apps%20more%20quickly	ok
200	https://www.elastic.co/search-labs/blog/hybrid-search-elasticsearch#:~:text=As%20we%20can%20see%20above%2C,combine%20vector%20and%20lexical%20matches	https://www.elastic.co/search-labs/blog/hybrid-search-elasticsearch#:~:text=As%20we%20can%20see%20above%2C,combine%20vector%20and%20lexical%20matches	ok
200	https://www.elastic.co/search-labs/blog/hybrid-search-elasticsearch#:~:text=The%20RRF%20ranking%20formula%20can,retriever%20section%2C%20as%20shown%20below	https://www.elastic.co/search-labs/blog/hybrid-search-elasticsearch#:~:text=The%20RRF%20ranking%20formula%20can,retriever%20section%2C%20as%20shown%20below	ok
200	https://www.elastic.co/search-labs/blog/hybrid-search-elasticsearch#:~:text=The%20last%20thing%20to%20note,feature%20set%20for%20one%20month	https://www.elastic.co/search-labs/blog/hybrid-search-elasticsearch#:~:text=The%20last%20thing%20to%20note,feature%20set%20for%20one%20month	ok
200	https://www.elastic.co/search-labs/blog/hybrid-search-elasticsearch#:~:text=The%20main%20limitation%20to%20be,type%2C%20which%20handles%20automatic%20chunking	https://www.elastic.co/search-labs/blog/hybrid-search-elasticsearch#:~:text=The%20main%20limitation%20to%20be,type%2C%20which%20handles%20automatic%20chunking	ok
200	https://www.elastic.co/search-labs/blog/introducing-elastic-learned-sparse-encoder-elser	https://www.elastic.co/search-labs/blog/introducing-elastic-learned-sparse-encoder-elser	ok
200	https://www.elastic.co/search-labs/blog/rag-graph-traversal	https://www.elastic.co/search-labs/blog/rag-graph-traversal	ok
200	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=,Nancy%20Pelosi%2C%20born_in%2C%20Baltimore	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=,Nancy%20Pelosi%2C%20born_in%2C%20Baltimore	ok
200	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=1,was%20founded%20by%20Ben%20Silbermann%E2%80%A6%E2%80%9D	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=1,was%20founded%20by%20Ben%20Silbermann%E2%80%A6%E2%80%9D	ok
200	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=A%20Knowledge%20Graph%20can%20be,of%20triplets%20in%20the%20form	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=A%20Knowledge%20Graph%20can%20be,of%20triplets%20in%20the%20form	ok
200	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=B,Elasticsearch%E2%80%99s%20plasticity	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=B,Elasticsearch%E2%80%99s%20plasticity	ok
200	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=For%20instance%20imagine%20asking%2C%20%E2%80%9CTell,and%20structured%20information%2C%20such%20as	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=For%20instance%20imagine%20asking%2C%20%E2%80%9CTell,and%20structured%20information%2C%20such%20as	ok
200	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=For%20instance%2C%20consider%20the%20query%3A	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=For%20instance%2C%20consider%20the%20query%3A	ok
200	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=Graph,not%20limited%20to%20document%20boundaries	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=Graph,not%20limited%20to%20document%20boundaries	ok
200	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=III,to	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=III,to	ok
200	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=Retrieval,for%20deeper%2C%20more%20contextual%20retrieval	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=Retrieval,for%20deeper%2C%20more%20contextual%20retrieval	ok
200	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=The%20key%20idea%20behind%20RAG,answer%20to%20the%20user%E2%80%99s%20query	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=The%20key%20idea%20behind%20RAG,answer%20to%20the%20user%E2%80%99s%20query	ok
200	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=The%20key%20idea%2C%20then%2C%20is,document%20that%20illustrates%20the%20relation	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=The%20key%20idea%2C%20then%2C%20is,document%20that%20illustrates%20the%20relation	ok
200	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=There%20are%20several%20popular%20ways,LLMs	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=There%20are%20several%20popular%20ways,LLMs	ok
200	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=This%20article%20explores%20how%20Elasticsearch,grounded%20AI%20applications	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=This%20article%20explores%20how%20Elasticsearch,grounded%20AI%20applications	ok
200	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=This%20strategy%20allows%20us%20to,And%20finally%20connect%20both%20politicians	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=This%20strategy%20allows%20us%20to,And%20finally%20connect%20both%20politicians	ok
200	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=To%20check%20if%20two%20entities,are%20connected	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=To%20check%20if%20two%20entities,are%20connected	ok
200	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=To%20overcome%20this%20limitation%2C%20researchers,based%20implementations	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=To%20overcome%20this%20limitation%2C%20researchers,based%20implementations	ok
200	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=by%20grounding%20their%20outputs%20in,for%20deeper%2C%20more%20contextual%20retrieval	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=by%20grounding%20their%20outputs%20in,for%20deeper%2C%20more%20contextual%20retrieval	ok
200	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=collect%20more%20than%20100%20neighbours,000%20%3D%2060%20002%20nodes	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=collect%20more%20than%20100%20neighbours,000%20%3D%2060%20002%20nodes	ok
200	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=individual%20documents%2C%20Graph%20RAG%20can,not%20limited%20to%20document%20boundaries	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=individual%20documents%2C%20Graph%20RAG%20can,not%20limited%20to%20document%20boundaries	ok
200	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=relation%20store%20contains%20at%20least,hops%20are%20only%20loosely%20related	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=relation%20store%20contains%20at%20least,hops%20are%20only%20loosely%20related	ok
200	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=reranking%20phase%20,answer%20to%20the%20user%E2%80%99s%20query	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=reranking%20phase%20,answer%20to%20the%20user%E2%80%99s%20query	ok
200	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=the%20nodes%20connected%20to%20the,hops%20are%20only%20loosely%20related	https://www.elastic.co/search-labs/blog/rag-graph-traversal#:~:text=the%20nodes%20connected%20to%20the,hops%20are%20only%20loosely%20related	ok
200	https://www.elastic.co/search-labs/blog/rag-playground-introduction	https://www.elastic.co/search-labs/blog/rag-playground-introduction	ok
200	https://www.elastic.co/search-labs/tutorials/search-tutorial/vector-search/hybrid-search	https://www.elastic.co/search-labs/tutorials/search-tutorial/vector-search/hybrid-search	ok
200	https://www.elastic.co/search-labs/tutorials/search-tutorial/vector-search/hybrid-search#:~:text=For%20these%20cases%2C%20Elasticsearch%20offers,lists%20into%20a%20single%20list	https://www.elastic.co/search-labs/tutorials/search-tutorial/vector-search/hybrid-search#:~:text=For%20these%20cases%2C%20Elasticsearch%20offers,lists%20into%20a%20single%20list	ok
200	https://www.elastic.co/search-labs/tutorials/search-tutorial/vector-search/hybrid-search#:~:text=To%20enable%20a%20combined%20search,into%20a%20single%20ranked%20list	https://www.elastic.co/search-labs/tutorials/search-tutorial/vector-search/hybrid-search#:~:text=To%20enable%20a%20combined%20search,into%20a%20single%20ranked%20list	ok
200	https://www.elastic.co/search-labs/tutorials/search-tutorial/vector-search/hybrid-search#:~:text=Try%20it%20yourselfSubscribe%20to%20newsletter	https://www.elastic.co/search-labs/tutorials/search-tutorial/vector-search/hybrid-search#:~:text=Try%20it%20yourselfSubscribe%20to%20newsletter	ok
200	https://www.elastic.co/what-is/hybrid-search	https://www.elastic.co/what-is/hybrid-search	ok
200	https://www.elastic.co/what-is/hybrid-search#:~:text=Elastic%20helps%20developers%20simplify%20query,automatically%20generate%20a%20unified%20query	https://www.elastic.co/what-is/hybrid-search#:~:text=Elastic%20helps%20developers%20simplify%20query,automatically%20generate%20a%20unified%20query	ok
200	https://www.elastic.co/what-is/hybrid-search#:~:text=Hybrid%20search%20improves%20search%20precision,improve%20the%20user%20search%20experience	https://www.elastic.co/what-is/hybrid-search#:~:text=Hybrid%20search%20improves%20search%20precision,improve%20the%20user%20search%20experience	ok
200	https://www.elastic.co/what-is/hybrid-search#:~:text=utilizing%20advanced%20machine%20learning%20techniques,or%20can%27t%20enter%20precise%20keywords	https://www.elastic.co/what-is/hybrid-search#:~:text=utilizing%20advanced%20machine%20learning%20techniques,or%20can%27t%20enter%20precise%20keywords	ok
200	https://www.elastic.co/what-is/vector-search	https://www.elastic.co/what-is/vector-search	ok
200	https://www.gooddata.com/blog/from-rag-to-graphrag-knowledge-graphs-ontologies-and-smarter-ai/	https://www.gooddata.com/blog/from-rag-to-graphrag-knowledge-graphs-ontologies-and-smarter-ai/	ok
200	https://www.puppygraph.com/blog/graph-rag	https://www.puppygraph.com/blog/graph-rag	ok
403	https://www.sdxcentral.com/news/elastic-launches-elastic-cloud-serverless-for-optimized-real-time-search/	https://www.sdxcentral.com/news/elastic-launches-elastic-cloud-serverless-for-optimized-real-time-search/	http_error
403	https://www.sdxcentral.com/news/elastic-launches-elastic-cloud-serverless-for-optimized-real-time-search/#:~:text=%E2%80%9CThe%20need%20for%20scalability%20within,offs.%E2%80%9D	https://www.sdxcentral.com/news/elastic-launches-elastic-cloud-serverless-for-optimized-real-time-search/#:~:text=%E2%80%9CThe%20need%20for%20scalability%20within,offs.%E2%80%9D	http_error
403	https://www.sdxcentral.com/news/elastic-launches-elastic-cloud-serverless-for-optimized-real-time-search/#:~:text=%E2%80%9CWhat%20has%20stood%20out%20to,%E2%80%9D	https://www.sdxcentral.com/news/elastic-launches-elastic-cloud-serverless-for-optimized-real-time-search/#:~:text=%E2%80%9CWhat%20has%20stood%20out%20to,%E2%80%9D	http_error
403	https://www.sdxcentral.com/news/elastic-launches-elastic-cloud-serverless-for-optimized-real-time-search/#:~:text=%E2%80%9CWith%20our%20fully%20managed%20Elastic,%E2%80%9D	https://www.sdxcentral.com/news/elastic-launches-elastic-cloud-serverless-for-optimized-real-time-search/#:~:text=%E2%80%9CWith%20our%20fully%20managed%20Elastic,%E2%80%9D	http_error
403	https://www.sdxcentral.com/news/elastic-launches-elastic-cloud-serverless-for-optimized-real-time-search/#:~:text=,SIEM%29%20use%20cases	https://www.sdxcentral.com/news/elastic-launches-elastic-cloud-serverless-for-optimized-real-time-search/#:~:text=,SIEM%29%20use%20cases	http_error
